cluster index	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)	G1	G2	G3	G4	G5	G6	AllFiles	AllGroups	DefaultGroups	RTMean	RTStdErr	ProteoSAFeClusterLink	UniqueFileSourcesCount	EvenOdd	LibraryID	NumberOrganismIDs	AllOrganisms	componentindex
180	1	556.222	1	556.222	0	1	0	0	0	0	0	171205_71extracts_peaktable.mgf:180###	 	G1,	560.18	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=e9e02c0ba3db473a9b1ddd36da72859b&view=cluster_details&protein=180	1	0	N/A	0	N/A	41
181	1	993.435	1	993.435	0	1	0	0	0	0	0	171205_71extracts_peaktable.mgf:181###	 	G1,	348.5	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=e9e02c0ba3db473a9b1ddd36da72859b&view=cluster_details&protein=181	1	1	N/A	0	N/A	46
186	1	531.331	1	531.331	0	1	0	0	0	0	0	171205_71extracts_peaktable.mgf:186###	 	G1,	575.01	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=e9e02c0ba3db473a9b1ddd36da72859b&view=cluster_details&protein=186	1	0	N/A	0	N/A	-1
187	1	1049.46	1	1049.46	0	1	0	0	0	0	0	171205_71extracts_peaktable.mgf:187###	 	G1,	474.02	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=e9e02c0ba3db473a9b1ddd36da72859b&view=cluster_details&protein=187	1	1	N/A	0	N/A	46
184	1	711.252	1	711.252	0	1	0	0	0	0	0	171205_71extracts_peaktable.mgf:184###	 	G1,	215.35	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=e9e02c0ba3db473a9b1ddd36da72859b&view=cluster_details&protein=184	1	1	N/A	0	N/A	6
185	1	519.296	1	519.296	0	1	0	0	0	0	0	171205_71extracts_peaktable.mgf:185###	 	G1,	348.24	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=e9e02c0ba3db473a9b1ddd36da72859b&view=cluster_details&protein=185	1	0	N/A	0	N/A	57
2110	1	471.075	1	471.075	0	1	0	0	0	0	0	171205_71extracts_peaktable.mgf:2110###	 	G1,	45.75	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=e9e02c0ba3db473a9b1ddd36da72859b&view=cluster_details&protein=2110	1	1	N/A	0	N/A	-1
2111	1	1059.22	1	1059.22	0	1	0	0	0	0	0	171205_71extracts_peaktable.mgf:2111###	 	G1,	187.3	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=e9e02c0ba3db473a9b1ddd36da72859b&view=cluster_details&protein=2111	1	1	N/A	0	N/A	-1
188	1	330.098	1	330.098	0	1	0	0	0	0	0	171205_71extracts_peaktable.mgf:188###	 	G1,	70.16	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=e9e02c0ba3db473a9b1ddd36da72859b&view=cluster_details&protein=188	1	0	N/A	0	N/A	-1
189	1	1019.54	1	1019.54	0	1	0	0	0	0	0	171205_71extracts_peaktable.mgf:189###	 	G1,	390.86	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=e9e02c0ba3db473a9b1ddd36da72859b&view=cluster_details&protein=189	1	0	N/A	0	N/A	23
2114	1	959.484	1	959.484	0	1	0	0	0	0	0	171205_71extracts_peaktable.mgf:2114###	 	G1,	285.57	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=e9e02c0ba3db473a9b1ddd36da72859b&view=cluster_details&protein=2114	1	0	N/A	0	N/A	-1
2115	1	1197.59	1	1197.59	0	1	0	0	0	0	0	171205_71extracts_peaktable.mgf:2115###	 	G1,	360.64	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=e9e02c0ba3db473a9b1ddd36da72859b&view=cluster_details&protein=2115	1	1	N/A	0	N/A	23
2116	1	533.31	1	533.31	0	1	0	0	0	0	0	171205_71extracts_peaktable.mgf:2116###	 	G1,	523.26	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=e9e02c0ba3db473a9b1ddd36da72859b&view=cluster_details&protein=2116	1	0	N/A	0	N/A	-1
1559	1	399.11	1	399.11	0	1	0	0	0	0	0	171205_71extracts_peaktable.mgf:1559###	 	G1,	326.39	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=e9e02c0ba3db473a9b1ddd36da72859b&view=cluster_details&protein=1559	1	1	N/A	0	N/A	169
1919	1	487.032	1	487.032	0	1	0	0	0	0	0	171205_71extracts_peaktable.mgf:1919###	 	G1,	154.68	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=e9e02c0ba3db473a9b1ddd36da72859b&view=cluster_details&protein=1919	1	1	N/A	0	N/A	-1
1918	1	901.242	1	901.242	0	1	0	0	0	0	0	171205_71extracts_peaktable.mgf:1918###	 	G1,	248.06	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=e9e02c0ba3db473a9b1ddd36da72859b&view=cluster_details&protein=1918	1	1	N/A	0	N/A	5
1464	1	771.213	1	771.213	0	1	0	0	0	0	0	171205_71extracts_peaktable.mgf:1464###	 	G1,	216.64	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=e9e02c0ba3db473a9b1ddd36da72859b&view=cluster_details&protein=1464	1	1	N/A	0	N/A	16
1911	1	1201.32	1	1201.32	0	1	0	0	0	0	0	171205_71extracts_peaktable.mgf:1911###	 	G1,	270.46	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=e9e02c0ba3db473a9b1ddd36da72859b&view=cluster_details&protein=1911	1	1	N/A	0	N/A	82
1910	1	521.203	1	521.203	0	1	0	0	0	0	0	171205_71extracts_peaktable.mgf:1910###	 	G1,	219.26	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=e9e02c0ba3db473a9b1ddd36da72859b&view=cluster_details&protein=1910	1	1	N/A	0	N/A	-1
1913	1	577.117	1	577.117	0	1	0	0	0	0	0	171205_71extracts_peaktable.mgf:1913###	 	G1,	181.94	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=e9e02c0ba3db473a9b1ddd36da72859b&view=cluster_details&protein=1913	1	1	N/A	0	N/A	-1
1912	1	469.329	1	469.329	0	1	0	0	0	0	0	171205_71extracts_peaktable.mgf:1912###	 	G1,	754.08	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=e9e02c0ba3db473a9b1ddd36da72859b&view=cluster_details&protein=1912	1	0	N/A	0	N/A	-1
1915	1	1057.53	1	1057.53	0	1	0	0	0	0	0	171205_71extracts_peaktable.mgf:1915###	 	G1,	486.19	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=e9e02c0ba3db473a9b1ddd36da72859b&view=cluster_details&protein=1915	1	0	N/A	0	N/A	8
1914	1	485.291	1	485.291	0	1	0	0	0	0	0	171205_71extracts_peaktable.mgf:1914###	 	G1,	433.33	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=e9e02c0ba3db473a9b1ddd36da72859b&view=cluster_details&protein=1914	1	0	N/A	0	N/A	-1
1917	1	473.109	1	473.109	0	1	0	0	0	0	0	171205_71extracts_peaktable.mgf:1917###	 	G1,	360.34	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=e9e02c0ba3db473a9b1ddd36da72859b&view=cluster_details&protein=1917	1	1	N/A	0	N/A	9
1916	1	661.138	1	661.138	0	1	0	0	0	0	0	171205_71extracts_peaktable.mgf:1916###	 	G1,	146.88	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=e9e02c0ba3db473a9b1ddd36da72859b&view=cluster_details&protein=1916	1	1	N/A	0	N/A	51
869	1	583.218	1	583.218	0	1	0	0	0	0	0	171205_71extracts_peaktable.mgf:869###	 	G1,	284.36	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=e9e02c0ba3db473a9b1ddd36da72859b&view=cluster_details&protein=869	1	1	N/A	0	N/A	22
868	1	289.071	1	289.071	0	1	0	0	0	0	0	171205_71extracts_peaktable.mgf:868###	 	G1,	139.15	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=e9e02c0ba3db473a9b1ddd36da72859b&view=cluster_details&protein=868	1	1	N/A	0	N/A	116
2113	1	319.228	1	319.228	0	1	0	0	0	0	0	171205_71extracts_peaktable.mgf:2113###	 	G1,	922.14	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=e9e02c0ba3db473a9b1ddd36da72859b&view=cluster_details&protein=2113	1	0	N/A	0	N/A	-1
861	1	485.289	1	485.289	0	1	0	0	0	0	0	171205_71extracts_peaktable.mgf:861###	 	G1,	576.4	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=e9e02c0ba3db473a9b1ddd36da72859b&view=cluster_details&protein=861	1	0	N/A	0	N/A	-1
860	1	776.413	1	776.413	0	1	0	0	0	0	0	171205_71extracts_peaktable.mgf:860###	 	G1,	874.48	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=e9e02c0ba3db473a9b1ddd36da72859b&view=cluster_details&protein=860	1	1	N/A	0	N/A	-1
863	1	633.378	1	633.378	0	1	0	0	0	0	0	171205_71extracts_peaktable.mgf:863###	 	G1,	604.04	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=e9e02c0ba3db473a9b1ddd36da72859b&view=cluster_details&protein=863	1	0	N/A	0	N/A	8
862	1	499.307	1	499.307	0	1	0	0	0	0	0	171205_71extracts_peaktable.mgf:862###	 	G1,	509.41	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=e9e02c0ba3db473a9b1ddd36da72859b&view=cluster_details&protein=862	1	0	N/A	0	N/A	-1
865	1	935.64	1	935.64	0	1	0	0	0	0	0	171205_71extracts_peaktable.mgf:865###	 	G1,	813.83	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=e9e02c0ba3db473a9b1ddd36da72859b&view=cluster_details&protein=865	1	0	N/A	0	N/A	-1
864	1	1151.58	1	1151.58	0	1	0	0	0	0	0	171205_71extracts_peaktable.mgf:864###	 	G1,	399.09	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=e9e02c0ba3db473a9b1ddd36da72859b&view=cluster_details&protein=864	1	0	N/A	0	N/A	23
867	1	533.13	1	533.13	0	1	0	0	0	0	0	171205_71extracts_peaktable.mgf:867###	 	G1,	164.67	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=e9e02c0ba3db473a9b1ddd36da72859b&view=cluster_details&protein=867	1	1	N/A	0	N/A	139
866	1	517.353	1	517.353	0	1	0	0	0	0	0	171205_71extracts_peaktable.mgf:866###	 	G1,	629.85	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=e9e02c0ba3db473a9b1ddd36da72859b&view=cluster_details&protein=866	1	0	N/A	0	N/A	-1
2024	1	435.223	1	435.223	0	1	0	0	0	0	0	171205_71extracts_peaktable.mgf:2024###	 	G1,	114.25	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=e9e02c0ba3db473a9b1ddd36da72859b&view=cluster_details&protein=2024	1	0	N/A	0	N/A	-1
2025	1	1003.51	1	1003.51	0	1	0	0	0	0	0	171205_71extracts_peaktable.mgf:2025###	 	G1,	277.63	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=e9e02c0ba3db473a9b1ddd36da72859b&view=cluster_details&protein=2025	1	0	N/A	0	N/A	-1
2026	1	499.092	1	499.092	0	1	0	0	0	0	0	171205_71extracts_peaktable.mgf:2026###	 	G1,	200.87	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=e9e02c0ba3db473a9b1ddd36da72859b&view=cluster_details&protein=2026	1	1	N/A	0	N/A	22
2027	1	397.038	1	397.038	0	1	0	0	0	0	0	171205_71extracts_peaktable.mgf:2027###	 	G1,	108.62	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=e9e02c0ba3db473a9b1ddd36da72859b&view=cluster_details&protein=2027	1	1	N/A	0	N/A	-1
2020	1	1093.37	1	1093.37	0	1	0	0	0	0	0	171205_71extracts_peaktable.mgf:2020###	 	G1,	260.86	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=e9e02c0ba3db473a9b1ddd36da72859b&view=cluster_details&protein=2020	1	1	N/A	0	N/A	-1
2021	1	311.169	1	311.169	0	1	0	0	0	0	0	171205_71extracts_peaktable.mgf:2021###	 	G1,	905.57	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=e9e02c0ba3db473a9b1ddd36da72859b&view=cluster_details&protein=2021	1	0	Spectral Match to Benzenesulfonic acid, 4-undecyl- from NIST14	1	GNPS-NIST14-MATCHES;	62
2022	1	455.316	1	455.316	0	1	0	0	0	0	0	171205_71extracts_peaktable.mgf:2022###	 	G1,	555.34	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=e9e02c0ba3db473a9b1ddd36da72859b&view=cluster_details&protein=2022	1	0	N/A	0	N/A	34
2023	1	691.383	1	691.383	0	1	0	0	0	0	0	171205_71extracts_peaktable.mgf:2023###	 	G1,	688.74	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=e9e02c0ba3db473a9b1ddd36da72859b&view=cluster_details&protein=2023	1	0	N/A	0	N/A	-1
2117	1	935.569	1	935.569	0	1	0	0	0	0	0	171205_71extracts_peaktable.mgf:2117###	 	G1,	531.53	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=e9e02c0ba3db473a9b1ddd36da72859b&view=cluster_details&protein=2117	1	0	N/A	0	N/A	-1
2028	1	965.283	1	965.283	0	1	0	0	0	0	0	171205_71extracts_peaktable.mgf:2028###	 	G1,	100.23	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=e9e02c0ba3db473a9b1ddd36da72859b&view=cluster_details&protein=2028	1	1	N/A	0	N/A	48
2029	1	505.131	1	505.131	0	1	0	0	0	0	0	171205_71extracts_peaktable.mgf:2029###	 	G1,	282.16	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=e9e02c0ba3db473a9b1ddd36da72859b&view=cluster_details&protein=2029	1	1	N/A	0	N/A	25
883	1	1063.31	1	1063.31	0	1	0	0	0	0	0	171205_71extracts_peaktable.mgf:883###	 	G1,	136.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=e9e02c0ba3db473a9b1ddd36da72859b&view=cluster_details&protein=883	1	1	N/A	0	N/A	5
882	1	517.353	1	517.353	0	1	0	0	0	0	0	171205_71extracts_peaktable.mgf:882###	 	G1,	656.47	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=e9e02c0ba3db473a9b1ddd36da72859b&view=cluster_details&protein=882	1	0	N/A	0	N/A	-1
881	1	598.257	1	598.257	0	1	0	0	0	0	0	171205_71extracts_peaktable.mgf:881###	 	G1,	286.36	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=e9e02c0ba3db473a9b1ddd36da72859b&view=cluster_details&protein=881	1	0	N/A	0	N/A	45
880	1	285.061	1	285.061	0	1	0	0	0	0	0	171205_71extracts_peaktable.mgf:880###	 	G1,	98.36	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=e9e02c0ba3db473a9b1ddd36da72859b&view=cluster_details&protein=880	1	1	N/A	0	N/A	25
887	1	967.702	1	967.702	0	1	0	0	0	0	0	171205_71extracts_peaktable.mgf:887###	 	G1,	836.94	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=e9e02c0ba3db473a9b1ddd36da72859b&view=cluster_details&protein=887	1	0	N/A	0	N/A	-1
886	1	371.132	1	371.132	0	1	0	0	0	0	0	171205_71extracts_peaktable.mgf:886###	 	G1,	255.58	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=e9e02c0ba3db473a9b1ddd36da72859b&view=cluster_details&protein=886	1	1	N/A	0	N/A	-1
885	1	457.297	1	457.297	0	1	0	0	0	0	0	171205_71extracts_peaktable.mgf:885###	 	G1,	544.79	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=e9e02c0ba3db473a9b1ddd36da72859b&view=cluster_details&protein=885	1	0	N/A	0	N/A	-1
884	1	995.732	1	995.732	0	1	0	0	0	0	0	171205_71extracts_peaktable.mgf:884###	 	G1,	890.44	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=e9e02c0ba3db473a9b1ddd36da72859b&view=cluster_details&protein=884	1	0	N/A	0	N/A	-1
889	1	533.172	1	533.172	0	1	0	0	0	0	0	171205_71extracts_peaktable.mgf:889###	 	G1,	47.8	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=e9e02c0ba3db473a9b1ddd36da72859b&view=cluster_details&protein=889	1	1	N/A	0	N/A	-1
888	1	301.144	1	301.144	0	1	0	0	0	0	0	171205_71extracts_peaktable.mgf:888###	 	G1,	717.68	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=e9e02c0ba3db473a9b1ddd36da72859b&view=cluster_details&protein=888	1	1	N/A	0	N/A	-1
775	1	745.247	1	745.247	0	1	0	0	0	0	0	171205_71extracts_peaktable.mgf:775###	 	G1,	250.84	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=e9e02c0ba3db473a9b1ddd36da72859b&view=cluster_details&protein=775	1	1	N/A	0	N/A	144
774	1	639.153	1	639.153	0	1	0	0	0	0	0	171205_71extracts_peaktable.mgf:774###	 	G1,	197.84	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=e9e02c0ba3db473a9b1ddd36da72859b&view=cluster_details&protein=774	1	1	N/A	0	N/A	9
777	1	1005.53	1	1005.53	0	1	0	0	0	0	0	171205_71extracts_peaktable.mgf:777###	 	G1,	301.32	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=e9e02c0ba3db473a9b1ddd36da72859b&view=cluster_details&protein=777	1	0	N/A	0	N/A	-1
776	1	417.212	1	417.212	0	1	0	0	0	0	0	171205_71extracts_peaktable.mgf:776###	 	G1,	237.62	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=e9e02c0ba3db473a9b1ddd36da72859b&view=cluster_details&protein=776	1	0	N/A	0	N/A	-1
771	1	499.306	1	499.306	0	1	0	0	0	0	0	171205_71extracts_peaktable.mgf:771###	 	G1,	589.06	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=e9e02c0ba3db473a9b1ddd36da72859b&view=cluster_details&protein=771	1	0	N/A	0	N/A	34
770	1	907.608	1	907.608	0	1	0	0	0	0	0	171205_71extracts_peaktable.mgf:770###	 	G1,	716.58	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=e9e02c0ba3db473a9b1ddd36da72859b&view=cluster_details&protein=770	1	0	N/A	0	N/A	12
773	1	1049.46	1	1049.46	0	1	0	0	0	0	0	171205_71extracts_peaktable.mgf:773###	 	G1,	392.95	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=e9e02c0ba3db473a9b1ddd36da72859b&view=cluster_details&protein=773	1	1	N/A	0	N/A	-1
772	1	563.14	1	563.14	0	1	0	0	0	0	0	171205_71extracts_peaktable.mgf:772###	 	G1,	148.81	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=e9e02c0ba3db473a9b1ddd36da72859b&view=cluster_details&protein=772	1	1	NCGC00169650-03!5,7-dihydroxy-2-(4-hydroxyphenyl)-8-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]-6-(3,4,5-trihydroxyoxan-2-yl)chromen-4-one	1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_NEGATIVE;	139
779	1	777.165	1	777.165	0	1	0	0	0	0	0	171205_71extracts_peaktable.mgf:779###	 	G1,	197.12	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=e9e02c0ba3db473a9b1ddd36da72859b&view=cluster_details&protein=779	1	1	N/A	0	N/A	9
778	1	293.212	1	293.212	0	1	0	0	0	0	0	171205_71extracts_peaktable.mgf:778###	 	G1,	597.99	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=e9e02c0ba3db473a9b1ddd36da72859b&view=cluster_details&protein=778	1	0	N/A	0	N/A	-1
77	1	431.098	1	431.098	0	1	0	0	0	0	0	171205_71extracts_peaktable.mgf:77###	 	G1,	281.48	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=e9e02c0ba3db473a9b1ddd36da72859b&view=cluster_details&protein=77	1	1	ReSpect:PT204613 Kaempferol-7-O-alpha-L-rhamnoside|Kaem-7-Rha	1	RESPECT;	51
76	1	341.091	1	341.091	0	1	0	0	0	0	0	171205_71extracts_peaktable.mgf:76###	 	G1,	201.13	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=e9e02c0ba3db473a9b1ddd36da72859b&view=cluster_details&protein=76	1	1	N/A	0	N/A	145
75	1	411.132	1	411.132	0	1	0	0	0	0	0	171205_71extracts_peaktable.mgf:75###	 	G1,	161.32	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=e9e02c0ba3db473a9b1ddd36da72859b&view=cluster_details&protein=75	1	1	N/A	0	N/A	-1
74	1	488.256	1	488.256	0	1	0	0	0	0	0	171205_71extracts_peaktable.mgf:74###	 	G1,	587.59	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=e9e02c0ba3db473a9b1ddd36da72859b&view=cluster_details&protein=74	1	1	N/A	0	N/A	57
73	1	865.237	1	865.237	0	1	0	0	0	0	0	171205_71extracts_peaktable.mgf:73###	 	G1,	309.71	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=e9e02c0ba3db473a9b1ddd36da72859b&view=cluster_details&protein=73	1	1	N/A	0	N/A	5
72	1	503.336	1	503.336	0	1	0	0	0	0	0	171205_71extracts_peaktable.mgf:72###	 	G1,	621.7	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=e9e02c0ba3db473a9b1ddd36da72859b&view=cluster_details&protein=72	1	0	N/A	0	N/A	-1
71	1	487.342	1	487.342	0	1	0	0	0	0	0	171205_71extracts_peaktable.mgf:71###	 	G1,	575.86	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=e9e02c0ba3db473a9b1ddd36da72859b&view=cluster_details&protein=71	1	0	N/A	0	N/A	12
70	1	285.042	1	285.042	0	1	0	0	0	0	0	171205_71extracts_peaktable.mgf:70###	 	G1,	542.69	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=e9e02c0ba3db473a9b1ddd36da72859b&view=cluster_details&protein=70	1	1	Kaempferol	1	GNPS-LIBRARY;	-1
79	1	579.208	1	579.208	0	1	0	0	0	0	0	171205_71extracts_peaktable.mgf:79###	 	G1,	279.23	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=e9e02c0ba3db473a9b1ddd36da72859b&view=cluster_details&protein=79	1	1	N/A	0	N/A	-1
78	1	385.133	1	385.133	0	1	0	0	0	0	0	171205_71extracts_peaktable.mgf:78###	 	G1,	62.64	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=e9e02c0ba3db473a9b1ddd36da72859b&view=cluster_details&protein=78	1	1	N/A	0	N/A	-1
1043	1	189.056	1	189.056	0	1	0	0	0	0	0	171205_71extracts_peaktable.mgf:1043###	 	G1,	180.82	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=e9e02c0ba3db473a9b1ddd36da72859b&view=cluster_details&protein=1043	1	1	N/A	0	N/A	69
1042	1	522.236	1	522.236	0	1	0	0	0	0	0	171205_71extracts_peaktable.mgf:1042###	 	G1,	329.81	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=e9e02c0ba3db473a9b1ddd36da72859b&view=cluster_details&protein=1042	1	0	N/A	0	N/A	41
1041	1	305.069	1	305.069	0	1	0	0	0	0	0	171205_71extracts_peaktable.mgf:1041###	 	G1,	139.64	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=e9e02c0ba3db473a9b1ddd36da72859b&view=cluster_details&protein=1041	1	1	N/A	0	N/A	-1
1040	1	1117.74	1	1117.74	0	1	0	0	0	0	0	171205_71extracts_peaktable.mgf:1040###	 	G1,	798.48	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=e9e02c0ba3db473a9b1ddd36da72859b&view=cluster_details&protein=1040	1	0	N/A	0	N/A	12
1047	1	359.076	1	359.076	0	1	0	0	0	0	0	171205_71extracts_peaktable.mgf:1047###	 	G1,	352.69	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=e9e02c0ba3db473a9b1ddd36da72859b&view=cluster_details&protein=1047	1	1	N/A	0	N/A	-1
1046	1	723.263	1	723.263	0	1	0	0	0	0	0	171205_71extracts_peaktable.mgf:1046###	 	G1,	246.83	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=e9e02c0ba3db473a9b1ddd36da72859b&view=cluster_details&protein=1046	1	1	N/A	0	N/A	144
1045	1	473.363	1	473.363	0	1	0	0	0	0	0	171205_71extracts_peaktable.mgf:1045###	 	G1,	845.72	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=e9e02c0ba3db473a9b1ddd36da72859b&view=cluster_details&protein=1045	1	0	N/A	0	N/A	-1
1044	1	973.5	1	973.5	0	1	0	0	0	0	0	171205_71extracts_peaktable.mgf:1044###	 	G1,	388.7	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=e9e02c0ba3db473a9b1ddd36da72859b&view=cluster_details&protein=1044	1	0	N/A	0	N/A	10
1049	1	533.31	1	533.31	0	1	0	0	0	0	0	171205_71extracts_peaktable.mgf:1049###	 	G1,	336.92	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=e9e02c0ba3db473a9b1ddd36da72859b&view=cluster_details&protein=1049	1	0	N/A	0	N/A	57
1048	1	507.145	1	507.145	0	1	0	0	0	0	0	171205_71extracts_peaktable.mgf:1048###	 	G1,	50.78	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=e9e02c0ba3db473a9b1ddd36da72859b&view=cluster_details&protein=1048	1	1	N/A	0	N/A	19
1681	1	451.162	1	451.162	0	1	0	0	0	0	0	171205_71extracts_peaktable.mgf:1681###	 	G1,	193.87	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=e9e02c0ba3db473a9b1ddd36da72859b&view=cluster_details&protein=1681	1	1	N/A	0	N/A	-1
1680	1	455.315	1	455.315	0	1	0	0	0	0	0	171205_71extracts_peaktable.mgf:1680###	 	G1,	738.64	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=e9e02c0ba3db473a9b1ddd36da72859b&view=cluster_details&protein=1680	1	0	N/A	0	N/A	34
1683	1	567.208	1	567.208	0	1	0	0	0	0	0	171205_71extracts_peaktable.mgf:1683###	 	G1,	180.84	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=e9e02c0ba3db473a9b1ddd36da72859b&view=cluster_details&protein=1683	1	1	N/A	0	N/A	-1
1682	1	551.327	1	551.327	0	1	0	0	0	0	0	171205_71extracts_peaktable.mgf:1682###	 	G1,	364.71	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=e9e02c0ba3db473a9b1ddd36da72859b&view=cluster_details&protein=1682	1	0	N/A	0	N/A	57
