	20160321-JWFH8-1.P1-A-11.01.33782	20160321-JWFH9-1.P1-A-12.01.33785	20160321-JWFH10-1.P1-B-1.01.33790	20160321-JWGZ3-1.P1-B-10.01.33825	20160321-JWGZ4-1.P1-B-11.01.33830	20160321-JWGZ5-1.P1-B-12.01.33833	20160321-JWFH11-1.P1-B-2.01.33793	20160321-JWFH12-1.P1-B-3.01.33798	20160321-JWFH13-1.P1-B-4.01.33801	20160321-JWFH14-1.P1-B-5.01.33806	20160321-JWFH15-1.P1-B-6.01.33809	20160321-JWFH16-1.P1-B-7.01.33814	20160321-JWGZ1-1.P1-B-8.01.33817	20160321-JWGZ2-1.P1-B-9.01.33822	20160321-JWGZ6-1.P1-C-1.01.33838	20160321-JWGZ7-1.P1-C-2.01.33841	20160321-JWGZ8-1.P1-C-3.01.33848	20160321-JWGZ9-1.P1-C-4.01.33851	20160321-JWGZ10-1.P1-C-5.01.33856	20160321-JWGZ11-1.P1-C-6.01.33859	20160321-JWGZ12-1.P1-C-7.01.33864	20160321-JWGZ13-1.P1-C-8.01.33867	20160321-JWPre1-1.P1-F-1.01.33741	20160321-JWFH7-1.P1-F-10.01.33776	20160321-JWPre2-1.P1-F-2.01.33744	20160321-JWPre3-1.P1-F-3.01.33749	20160321-JWFH1-1.P1-F-4.01.33752	20160321-JWFH2-1.P1-F-5.01.33757	20160321-JWFH3-1.P1-F-6.01.33760	20160321-JWFH4-1.P1-F-7.01.33765	20160321-JWFH5-1.P1-F-8.01.33768	20160321-JWFH6-1.P1-F-9.01.33773	20160321-JWPre1-2.P2-A-1.01.33742	20160321-JWFH7-2.P2-A-10.01.33777	20160321-JWFH8-2.P2-A-11.01.33783	20160321-JWFH9-2.P2-A-12.01.33786	20160321-JWPre2-2.P2-A-2.01.33745	20160321-JWPre3-2.P2-A-3.01.33750	20160321-JWFH1-2.P2-A-4.01.33753	20160321-JWFH2-2.P2-A-5.01.33758	20160321-JWFH3-2.P2-A-6.01.33761	20160321-JWFH4-2.P2-A-7.01.33766	20160321-JWFH5-2.P2-A-8.01.33769	20160321-JWFH6-2.P2-A-9.01.33774	20160321-JWFH10-2.P2-B-1.01.33791	20160321-JWGZ3-2.P2-B-10.01.33826	20160321-JWGZ4-2.P2-B-11.01.33831	20160321-JWGZ5-2.P2-B-12.01.33834	20160321-JWFH11-2.P2-B-2.01.33794	20160321-JWFH12-2.P2-B-3.01.33799	20160321-JWFH13-2.P2-B-4.01.33802	20160321-JWFH14-2.P2-B-5.01.33807	20160321-JWFH15-2.P2-B-6.01.33810	20160321-JWFH16-2.P2-B-7.01.33815	20160321-JWGZ1-2.P2-B-8.01.33818	20160321-JWGZ2-2.P2-B-9.01.33823	20160321-JWGZ6-2.P2-C-1.01.33839	20160321-JWGZ7-2.P2-C-2.01.33842	20160321-JWGZ8-2.P2-C-3.01.33849	20160321-JWGZ9-2.P2-C-4.01.33852	20160321-JWGZ10-2.P2-C-5.01.33857	20160321-JWGZ11-2.P2-C-6.01.33860	20160321-JWGZ12-2.P2-C-7.01.33865	20160321-JWGZ13-2.P2-C-8.01.33868	20160321-JWPre1-3.P2-D-1.01.33743	20160321-JWFH7-3.P2-D-10.01.33778	20160321-JWFH8-3.P2-D-11.01.33784	20160321-JWFH9-3.P2-D-12.01.33787	20160321-JWPre2-3.P2-D-2.01.33746	20160321-JWPre3-3.P2-D-3.01.33751	20160321-JWFH1-3.P2-D-4.01.33754	20160321-JWFH2-3.P2-D-5.01.33759	20160321-JWFH3-3.P2-D-6.01.33762	20160321-JWFH4-3.P2-D-7.01.33767	20160321-JWFH5-3.P2-D-8.01.33770	20160321-JWFH6-3.P2-D-9.01.33775	20160321-JWFH10-3.P2-E-1.01.33792	20160321-JWGZ3-3.P2-E-10.01.33827	20160321-JWGZ4-3.P2-E-11.01.33832	20160321-JWGZ5-3.P2-E-12.01.33835	20160321-JWFH11-3.P2-E-2.01.33795	20160321-JWFH16-3.P2-E-2.01.33816	20160321-JWFH12-3.P2-E-3.01.33800	20160321-JWFH13-3.P2-E-4.01.33803	20160321-JWFH14-3.P2-E-5.01.33808	20160321-JWFH15-3.P2-E-6.01.33811	20160321-JWGZ1-3.P2-E-8.01.33819	20160321-JWGZ2-3.P2-E-9.01.33824	20160321-JWGZ6-3.P2-F-1.01.33840	20160321-JWGZ7-3.P2-F-2.01.33843	20160321-JWGZ8-3.P2-F-3.01.33850	20160321-JWGZ9-3.P2-F-4.01.33853	20160321-JWGZ10-3.P2-F-5.01.33858	20160321-JWGZ11-3.P2-F-6.01.33861	20160321-JWGZ12-3.P2-F-7.01.33866	20160321-JWGZ13-3.P2-F-8.01.33869
20160321-JWFH1-2.P2-A-4.01.33753	0.307770087310434	0.227165581633236	0.289313031472521	0.277439011623264	0.279265476608796	0.401883732195918	0.240101155746404	0.266862493832091	0.272330336402913	0.272676596657211	0.278961701046317	0.291880398700522	0.278600322104225	0.368404602952096	0.335001598093204	0.302629562035445	0.303916338560879	0.337243584294063	0.367534437204148	0.353606573396796	0.386868210195692	0.282724601426312	0.402077358878868	0.853737379660278	0.262850784844992	0.309688589018427	0.148606123702408	0.1839059039783	0.198429383349533	0.191518346303671	0.213656611946023	0.289024700932414	0.317862943915326	0.224243786706229	0.206066239536907	0.324173468404204	0.211623448069535	0.295173211230219	0	0.199904712660426	0.206635783225764	0.187239767372782	0.20236777231056	0.224289569570777	0.193071630095964	0.266390210488164	0.280263080244103	0.333369804386564	0.264875196588352	0.24130906542402	0.254406573341355	0.244087457117942	0.289803504769406	0.267957983413046	0.2399119037065	0.265585348631131	0.295798945923508	0.282240280197555	0.255400351640662	0.315939619448166	0.314349606569348	0.380492352172034	0.26729061041948	0.305941339724501	0.329766051159896	0.215875713370343	0.200058227078195	0.227713604450937	0.183836959346057	0.342469223772299	0.157377586155416	0.16170886497038	0.165908803204139	0.219532112756465	0.226661464830122	0.172213013700458	0.251641909431072	0.361924481270194	0.306011329121074	0.317917694139498	0.193204551626536	0.215920200410512	0.24367817047316	0.234620081915843	0.26789381872371	0.285738752161383	0.248111533117969	0.266688281847104	0.266269694253175	0.299033691283753	0.239021210618223	0.314742703437459	0.307492298830111	0.261140770470167	0.299255945657543	0.326916806123563
20160321-JWFH2-2.P2-A-5.01.33758	0.294050524477815	0.180695380212345	0.273495111920748	0.253672527890923	0.259276429188832	0.403657296893367	0.24930578793543	0.263845620418852	0.265719118269605	0.281361446652862	0.282867083500234	0.30213405606732	0.278159522469061	0.363334346316641	0.326517527205013	0.306028640384152	0.309653341026877	0.332656863090828	0.373948186858288	0.354389376666211	0.366190027582232	0.292793275571189	0.425052027098114	0.846668475876742	0.301655807921142	0.338443292377337	0.222577377133264	0.189967355288868	0.203939328916261	0.224459165058978	0.225481776451822	0.288009763108993	0.35199691302897	0.164995934715733	0.212665541659935	0.292126510414694	0.229469004796573	0.342223011798323	0.199904712660426	0	0.226366790714784	0.21171037699912	0.219103305893086	0.240217914829767	0.196856141092183	0.244921876602016	0.277531337653545	0.316446506087512	0.286587767912417	0.242833017849778	0.184901412116129	0.256206819275648	0.280972263597816	0.27077400019194	0.245866730955765	0.239133986129918	0.314547257918541	0.264267051125966	0.260306679207491	0.321597731525196	0.296256670389222	0.38654958731207	0.238901782043149	0.315183856131914	0.332810985386899	0.158373620681713	0.209361688397525	0.153036775855994	0.234017530767095	0.401843805838171	0.19863480925144	0.183983926678125	0.190134935684134	0.255007830269598	0.245878071753699	0.211251591553267	0.238622155482038	0.376250195700553	0.315831353621363	0.322447353994316	0.226969086519526	0.222905133130649	0.233573204639404	0.25834309904288	0.265890406872746	0.270786651959866	0.261721197588432	0.243566401446788	0.27552869277346	0.295638568937536	0.251650051447611	0.3246722869046	0.318638054880356	0.264537038018233	0.312497554139034	0.312396720200492
20160321-JWFH3-2.P2-A-6.01.33761	0.265575358724432	0.22125739618872	0.261426711624227	0.22517271953564	0.308185382065175	0.339275392230423	0.227728454104526	0.209907434471227	0.19936153306444	0.272411857122546	0.233244403627051	0.238471037274445	0.286541774154178	0.350937471817174	0.294860441304479	0.318041166366492	0.327691654754666	0.361577296205938	0.303040826107007	0.29445183758845	0.378832369367511	0.293987830643171	0.426899531988518	0.864537120737835	0.297306987926411	0.349379942759493	0.247344289110694	0.221773148099647	0.182603953587731	0.173699117236932	0.235658071486918	0.23581134388897	0.361917504648887	0.196546855806087	0.144680280294116	0.279582421927731	0.257483510513323	0.355245268392129	0.206635783225764	0.226366790714784	0	0.128049998149993	0.224112404477001	0.143343391205345	0.197680196957123	0.25755138016588	0.310250827383269	0.354621171376371	0.223946960103448	0.194415604711401	0.236549625470783	0.206414109426634	0.228913450255668	0.216563775428155	0.269582172804708	0.257102684714157	0.339252301601312	0.298024089342707	0.291153672210969	0.279679020480408	0.287208149057059	0.303937669225738	0.215196458642632	0.294435957876749	0.359157096709413	0.216863144293445	0.24256933647914	0.249901729201793	0.248602353134943	0.423940120976376	0.219078613951038	0.182779224473179	0.181902346211511	0.150515006431984	0.216544187554878	0.184658412429384	0.264554593342902	0.409452236872798	0.303793080109878	0.343763211910257	0.157702423013877	0.177808346698295	0.195514880333996	0.191385853658102	0.218413455668649	0.24513098804405	0.290893795363969	0.252685146103661	0.276233059408659	0.290256499844577	0.239089690586924	0.257481844849322	0.25276623236036	0.204345848751762	0.243419528116193	0.287722754443764
20160321-JWFH4-2.P2-A-7.01.33766	0.272200630653246	0.225450558562517	0.259754556158931	0.229092233196582	0.294613787817969	0.340395175427526	0.246322858323946	0.214481815133376	0.213951577620324	0.275156594472626	0.231953603129147	0.237211832693518	0.295791480900244	0.338298262347743	0.289864309686332	0.305986922655823	0.322334773303281	0.355455688838302	0.318750011603723	0.296343657460595	0.364451219514467	0.294813932642969	0.434309573417824	0.839254897336279	0.290953878237591	0.347041744170692	0.235630881765916	0.227702890460001	0.180047434301492	0.176658537107516	0.227671563298367	0.218284688331087	0.357943603782377	0.185856706628756	0.14825100993966	0.287557663297046	0.25503924836591	0.337582574722467	0.187239767372782	0.21171037699912	0.128049998149993	0	0.2112694548935	0.146378213377043	0.193703178577584	0.246079113630248	0.292797166547113	0.353216539858485	0.232284192305891	0.195604802772019	0.233314765531101	0.190027420593675	0.228615952986245	0.218086401635821	0.255849070940236	0.2612149140249	0.321469258344117	0.289787421948865	0.276544964482249	0.271961121446325	0.287103349523725	0.317930699837214	0.218708519068682	0.298024201485261	0.359458498738761	0.209825373287144	0.229186953463514	0.24596516140138	0.234364776066497	0.394138880601735	0.219370381037199	0.160460737030546	0.185904650763917	0.150838880308173	0.186613419406154	0.172280245863948	0.262666992842442	0.384453800277903	0.275584161855764	0.336839919457447	0.152351443644378	0.183978038584672	0.204155995836879	0.178447789356278	0.226249775431303	0.224125020302486	0.261047259975713	0.244272705848198	0.276947824500014	0.28326520527776	0.22139691549947	0.263514656648785	0.257196437699397	0.207843901625047	0.246558480038969	0.285343383534522
20160321-JWFH5-2.P2-A-8.01.33769	0.337661832697459	0.26186537172159	0.309285003272119	0.285697748334835	0.299665052540605	0.40476666097808	0.252549844506867	0.282048406732593	0.280995009806865	0.285183989218856	0.283480379310718	0.314046325618449	0.275185919784021	0.396669054882619	0.357464315474227	0.323890216722191	0.344206350987887	0.360753126478924	0.377976458364725	0.369075312259676	0.402594353826938	0.307963409676925	0.415929480621414	0.815489331475309	0.311449958161329	0.353525085226705	0.224674844514223	0.210993594875434	0.220727219714276	0.22329196757263	0.208242995955744	0.244270580327081	0.363181007367794	0.222026004239544	0.210056909684167	0.338422983343978	0.257196198224895	0.299231329018365	0.20236777231056	0.219103305893086	0.224112404477001	0.2112694548935	0	0.24525377334465	0.204268545092628	0.240512631727051	0.25513059192131	0.322292386575546	0.293722077434298	0.252247536817318	0.265502554469787	0.25736291062404	0.280194607371436	0.28871412098333	0.222804091625104	0.276338604674944	0.293132158261325	0.304065089049437	0.259457183514867	0.328399599227503	0.335283800022855	0.38691213339288	0.274214006102389	0.328642154401181	0.349837879556544	0.188949575845721	0.227900503544387	0.228803807339441	0.222587108460585	0.366902156048885	0.183714458872483	0.19001393346719	0.15760699456837	0.226024286253055	0.211996426805436	0.180025911417142	0.237310904242783	0.34013179998067	0.291165109746394	0.327691322491509	0.232200816350398	0.238966001747314	0.252284627893954	0.264767539462262	0.28661030793075	0.280741900011011	0.243212488615884	0.257343432360283	0.265850511363104	0.321955217925349	0.263042034157719	0.341795702465337	0.333857441484299	0.293593439596803	0.318958619269126	0.347203080667727
20160321-JWFH6-2.P2-A-9.01.33774	0.263859578091324	0.24627542905736	0.264553182804434	0.252560312734195	0.323618400156443	0.335159098704697	0.24903903276545	0.236204114448696	0.214963680242994	0.283312923236347	0.261816120212451	0.247014630609911	0.302664372808879	0.362745701243271	0.311630822369036	0.335332669411421	0.335985554130829	0.377142579790254	0.31203122288987	0.317648446013692	0.403284997788677	0.318685462146539	0.438517946802706	0.858546977095625	0.299410258277698	0.363763267516589	0.273502538887594	0.251470736596297	0.223672971143875	0.215535986782189	0.233616865464177	0.228354652452083	0.343098358341402	0.219125992064727	0.166464254525771	0.281321867729996	0.276757797329571	0.383670959719204	0.224289569570777	0.240217914829767	0.143343391205345	0.146378213377043	0.24525377334465	0	0.215559208761729	0.265384860446121	0.330884731532568	0.363784095453991	0.239911570461139	0.22183821106903	0.244413755991724	0.221624681075211	0.245782251617498	0.232100262824064	0.288873707936004	0.282174488477916	0.361792914120321	0.315922939082227	0.315708046289557	0.298269419888396	0.297804298112393	0.319297792301923	0.24818859348053	0.31241898907925	0.332024491763544	0.24600410896379	0.273168704245628	0.277074095432449	0.27331146262444	0.450635361813444	0.246308705109237	0.215167554727853	0.203753697598751	0.158417645482649	0.219674462811921	0.167326765153563	0.288909984467506	0.426491096033932	0.329119443501175	0.341820608290499	0.193115429188688	0.199076258331636	0.208001041585862	0.209141603527483	0.236766281164577	0.252596063093847	0.310588385873012	0.277700837127347	0.308965088333913	0.31859485670084	0.261181816860142	0.278131432665	0.278846159797224	0.223934465145092	0.272231031161788	0.313387468924698
20160321-JWFH10-2.P2-B-1.01.33791	0.286682233918394	0.200545084273748	0.21271642245565	0.230852614642688	0.24525288107118	0.361523735006131	0.19202028528919	0.231260683423728	0.210689032239058	0.224336970463307	0.213934972894039	0.246390358032109	0.234829341203251	0.321939891738501	0.293378038861456	0.25583638897775	0.266824954726285	0.291116603386551	0.316125406360727	0.300593050828322	0.339637786208079	0.250449254397867	0.418826301502819	0.851264622261158	0.299927213469085	0.331481005300612	0.246544590705254	0.228846574372598	0.220399071350316	0.211449503821052	0.225707828696104	0.280572255676206	0.341555871980341	0.172460805789396	0.163841187387519	0.279123179046319	0.26162686936554	0.354276359999882	0.193071630095964	0.196856141092183	0.197680196957123	0.193703178577584	0.204268545092628	0.215559208761729	0	0.193725153732451	0.255081158342734	0.281075470161208	0.229579077408546	0.16297523746335	0.201417680295255	0.198402555697879	0.231301254304825	0.212913611676198	0.206048825695652	0.205963246432293	0.274597164001434	0.231896556558676	0.207676954982111	0.277132821868094	0.264619257986346	0.335019387359878	0.207777617393632	0.259024074064243	0.34008162433812	0.210710232316361	0.185117777946751	0.192857446073174	0.23045936715617	0.416480510117631	0.212351393572975	0.174279849350204	0.169198816639542	0.205399738118799	0.228618382706011	0.183582014888015	0.188826124727972	0.313117649653802	0.278248949480607	0.28154924063315	0.158793968347994	0.151491016684563	0.18312690393684	0.193254677397291	0.217710093028738	0.222298529947456	0.196331747865468	0.213669842094682	0.242656804925357	0.250030364666951	0.186697283225334	0.269935248945639	0.275491420389561	0.205583710089893	0.260291147210568	0.275520511821444
20160321-JWGZ3-2.P2-B-10.01.33826	0.326192628490628	0.247090327188949	0.279293001038383	0.2073513793579	0.217136997027764	0.360535695683367	0.256276815957979	0.23003146512524	0.221040670267186	0.221157987939567	0.219446228508567	0.230768849099442	0.223335260100655	0.314548404841105	0.295401370373482	0.277973089114687	0.291184925964421	0.309690569138992	0.329329210381226	0.310538465095499	0.323091004811207	0.297615738068052	0.482286472890508	0.832355997109058	0.349643529348336	0.337057464441925	0.275648544961259	0.280981736650493	0.236510042725921	0.253997583033545	0.241777086946544	0.285717312570602	0.407165250218167	0.20097098806259	0.224391185430185	0.3333967694872	0.336098985593802	0.367230034592978	0.266390210488164	0.244921876602016	0.25755138016588	0.246079113630248	0.240512631727051	0.265384860446121	0.193725153732451	0	0.199322490145607	0.266508964704335	0.270164465298216	0.195693099322345	0.213874949638886	0.189370276956503	0.224718947112598	0.188586195425473	0.166019151800624	0.185039502160583	0.235418761277227	0.228920180453981	0.177642519596974	0.274206388226797	0.294478108635755	0.338258812037315	0.220433333284922	0.282627563142681	0.399220324155762	0.251052239216288	0.251027317733808	0.243706665634953	0.30060524118287	0.410053647513851	0.277114709987511	0.209822613683142	0.22708800176176	0.247131198667149	0.270500945697047	0.229416515738651	0.256677024217356	0.252632031846521	0.193306370530237	0.254847896367287	0.214357660195967	0.201383768483274	0.172169739945902	0.230953080792296	0.193201296254538	0.167978287662264	0.166473436581031	0.157755037840004	0.207900459804208	0.22029375030787	0.164566286929145	0.249852769546388	0.304750991932957	0.193578481972463	0.267131846422267	0.278857839210027
20160321-JWGZ4-2.P2-B-11.01.33831	0.362197110628365	0.300035896435911	0.3374419345459	0.248094522214453	0.230718614774859	0.421992864379692	0.291918050845375	0.285988045063858	0.285613733695871	0.272670832988166	0.269125556492443	0.293249915725472	0.225926108168647	0.356879858224775	0.337901144729401	0.309551167292073	0.324652714533231	0.338062447694019	0.381281276396852	0.365402725594777	0.346492450940595	0.329301213773624	0.479405973480567	0.834053114958731	0.38180762175438	0.355658751776063	0.297734290565843	0.257444650169161	0.2816644937433	0.283599347395751	0.265861169545963	0.346741591805205	0.442756497612115	0.283873744979628	0.290733742267605	0.379229818944418	0.329598089682096	0.38491685512058	0.280263080244103	0.277531337653545	0.310250827383269	0.292797166547113	0.25513059192131	0.330884731532568	0.255081158342734	0.199322490145607	0	0.247137138461942	0.320713060245575	0.260492406690885	0.281751948591697	0.249497204110389	0.299355274486488	0.254230089428903	0.168711849200061	0.216537047230194	0.213982177228232	0.256350322288894	0.195772881702749	0.30652748209362	0.336655968439292	0.396281220465963	0.250365191178189	0.327900702169421	0.408517461937538	0.264906584866085	0.26725100031195	0.273202075944273	0.30835129627343	0.395672917185372	0.267118842730202	0.272410322488457	0.244117522920722	0.320319697491451	0.308161658961339	0.27560125129288	0.246445817165248	0.260907261862661	0.206664406170399	0.296303319483894	0.255135814959515	0.265938714570946	0.262781572841948	0.284316795682581	0.253837920646183	0.241513691519178	0.177497314184193	0.18173043350127	0.207768918578225	0.226605246282065	0.222158728277455	0.302113851523794	0.334641118348059	0.256212039637269	0.310465049795492	0.305865559791926
20160321-JWGZ5-2.P2-B-12.01.33834	0.408046676159833	0.348109587440019	0.370297896482743	0.286302980943444	0.276217141720718	0.345040093712333	0.337337821065434	0.325090720953556	0.329962701543012	0.32801621191496	0.317934396104833	0.343603647005129	0.272906591472911	0.291161833631365	0.256430016949152	0.276674570323219	0.261024011853664	0.274331404332082	0.317340898254232	0.333667293090576	0.304028696515097	0.314708573834452	0.490726022083103	0.855474423548887	0.423061686190622	0.404971240859798	0.371668780304255	0.317311454067676	0.34597380562509	0.357928522311898	0.33541006110258	0.424968157588386	0.442778252770875	0.328999673768765	0.336519015470286	0.396894712765619	0.361673428218816	0.434524735925088	0.333369804386564	0.316446506087512	0.354621171376371	0.353216539858485	0.322292386575546	0.363784095453991	0.281075470161208	0.266508964704335	0.247137138461942	0	0.362186925763516	0.296194284978084	0.311713979663537	0.309550858529839	0.326437719426461	0.304158225109722	0.260592041733473	0.27029991370457	0.205956782267793	0.236424317782213	0.278681212654612	0.287780002965231	0.297665415092871	0.364336723401532	0.278370449403309	0.274686739467332	0.431015493579595	0.324182568894385	0.31619907654491	0.324651225185703	0.367038830276333	0.470724801566888	0.306068383674561	0.324168538166247	0.302943952383191	0.36629908714895	0.367446065338343	0.329122436834225	0.290457277841724	0.277519412611068	0.343231341132048	0.256369075872255	0.305903188375457	0.299484615519468	0.29999583191284	0.325340687009784	0.310037090395384	0.308026308198525	0.268387831240909	0.265424171818115	0.290748725409194	0.289301010116791	0.286275637917908	0.323062363331358	0.316149120586459	0.294178905042638	0.277579275804143	0.272407802625185
20160321-JWFH11-2.P2-B-2.01.33794	0.276542610573698	0.239471662078835	0.251070343724955	0.239312121814788	0.23524565646033	0.336327139591244	0.225443776945804	0.218408690128014	0.184921830696708	0.217238343127946	0.215650656210611	0.20326800447347	0.247591578650492	0.273108781015075	0.30891152124895	0.316709759273629	0.315264120087204	0.367263305074296	0.29404975487492	0.319208629465013	0.385984177814841	0.336632959230079	0.496613530812909	0.847099243888256	0.339182077141629	0.35837480061247	0.301791981252339	0.289884294560627	0.262698865513824	0.251307690198513	0.249323932554607	0.271645109882229	0.41321287976668	0.257691610558368	0.203752697615843	0.284773446140481	0.330317611608022	0.422802159096392	0.264875196588352	0.286587767912417	0.223946960103448	0.232284192305891	0.293722077434298	0.239911570461139	0.229579077408546	0.270164465298216	0.320713060245575	0.362186925763516	0	0.203223791898867	0.24370146096673	0.206673376381316	0.246797002514444	0.192828053375549	0.279014030368664	0.25248355742461	0.344136629120373	0.302047851750442	0.277637396951803	0.2835247003348	0.261918322460908	0.357846901861956	0.233101494482732	0.307301093156905	0.401007881233343	0.277850402039856	0.203503763035678	0.276867564771702	0.324871267034457	0.419101328176813	0.296804275618665	0.238964991456303	0.25505257266924	0.226351600176255	0.216478254535427	0.249028773768774	0.24021468356836	0.409518166878944	0.312297984794891	0.3162592437598	0.167644433858825	0.18612308439042	0.187597636044956	0.167195474455432	0.178000301059214	0.219465567756951	0.297439372884413	0.274303665182345	0.302874539795766	0.297921329566279	0.226166047699103	0.244144893180884	0.290311862878229	0.227296001271632	0.281365226715199	0.295616740597074
20160321-JWFH12-2.P2-B-3.01.33799	0.295271359041117	0.199468697478119	0.233198811521138	0.161382737973111	0.23234475702898	0.328989068519771	0.199057829566371	0.159607815134141	0.185397900071131	0.181652437284066	0.170461373697396	0.183577218693719	0.213749980285885	0.272650527152609	0.258660476694016	0.243191534605105	0.25769788618147	0.286530436199226	0.295257056720853	0.26223563787178	0.32473397115152	0.289564822255207	0.45756273482858	0.860676753110139	0.324206495599911	0.337917162304499	0.267097591621281	0.251027349015664	0.230249122231546	0.214681804682343	0.243516220899733	0.27955446114051	0.383363611740848	0.205819792963467	0.168764611894925	0.285351684885129	0.303345335558319	0.378967039871881	0.24130906542402	0.242833017849778	0.194415604711401	0.195604802772019	0.252247536817318	0.22183821106903	0.16297523746335	0.195693099322345	0.260492406690885	0.296194284978084	0.203223791898867	0	0.195023687085218	0.130107975403942	0.165699366376035	0.150986396375855	0.214682026774462	0.178962871880586	0.285340630356976	0.232649741180553	0.230808925847996	0.232575511417934	0.233312230463854	0.314103669253755	0.146453824162038	0.232165712368739	0.380105095014246	0.233684846597307	0.244840781679968	0.244860048938048	0.289585276824239	0.435508700083393	0.25492809406535	0.197382906877739	0.22280292752026	0.226855501861723	0.234899437355904	0.222839317478296	0.228053330141271	0.341191582826922	0.268347079389026	0.280140431559529	0.143894587124029	0.127651800656888	0.131013025562015	0.18793860877178	0.151615777617686	0.175798732362118	0.222337332573105	0.186431103630595	0.24395373309356	0.243406519461556	0.16389534614863	0.2198729574369	0.247603332899897	0.169859429507871	0.219867183971981	0.225592170694228
20160321-JWFH13-2.P2-B-4.01.33802	0.279073824112959	0.180262821596148	0.283007359663455	0.2245717526975	0.269419875930611	0.376882875310006	0.252216487834327	0.225908039591357	0.223625583499777	0.250096623919247	0.247993997612319	0.257118796938059	0.250229898056902	0.332978525484497	0.290712245114677	0.29610594121349	0.299003027123616	0.331717718070955	0.337215077013443	0.319660694872633	0.337306866210169	0.291411420943477	0.465552257499418	0.858496983278781	0.329126053348578	0.367744009784442	0.285074792399107	0.255707644066561	0.231255292537896	0.247321654358054	0.257877966628839	0.302756757066485	0.398196441296874	0.150720978726685	0.196315918757935	0.299255280683381	0.290527446776533	0.386600683340276	0.254406573341355	0.184901412116129	0.236549625470783	0.233314765531101	0.265502554469787	0.244413755991724	0.201417680295255	0.213874949638886	0.281751948591697	0.311713979663537	0.24370146096673	0.195023687085218	0	0.203418246449741	0.236543548009479	0.230534254237994	0.244563397142209	0.22823677342444	0.315952984708682	0.246794416809988	0.256479341187083	0.299677050144878	0.272886333630541	0.359838007405204	0.20667310530274	0.289290440366319	0.354398805669757	0.185788554224341	0.228959896164424	0.197250443802779	0.290926944885979	0.445685495378234	0.254063210047664	0.207719916507916	0.219383092447785	0.239188490052545	0.26631314798901	0.235136152080684	0.260494444290164	0.371784309424703	0.291433799507754	0.311872774384961	0.190384333120943	0.188448614370883	0.158247603883833	0.203975874104232	0.217896150918276	0.198765681778192	0.253385048519696	0.217965406165698	0.287650364967645	0.248243593579239	0.193312544756374	0.263044211219624	0.292272312819855	0.21118937062598	0.273957688719929	0.269147942711642
20160321-JWFH14-2.P2-B-5.01.33807	0.301052111052817	0.211172236223322	0.264588523993386	0.167289807481607	0.242043723668996	0.326453667324025	0.212506702510441	0.180270932817514	0.18566040744517	0.200927663719525	0.179914699338337	0.182555656920368	0.242275778027226	0.277061179847287	0.267767235749744	0.263370217583635	0.290498083178553	0.308822444888359	0.296776740958828	0.268454199532541	0.328888877474962	0.306980418734533	0.468573136660791	0.853090399643274	0.333669475391074	0.343941346116344	0.27368689027652	0.270302101204647	0.232150256020702	0.221235570013513	0.263204088304616	0.265020189924286	0.399525458400156	0.22048100898514	0.176103411707859	0.295930429834049	0.31126654209114	0.373422177020683	0.244087457117942	0.256206819275648	0.206414109426634	0.190027420593675	0.25736291062404	0.221624681075211	0.198402555697879	0.189370276956503	0.249497204110389	0.309550858529839	0.206673376381316	0.130107975403942	0.203418246449741	0	0.164904272111724	0.136077739025647	0.211922201869108	0.178387494820899	0.277473437894054	0.242222401112327	0.241605527019576	0.233631969366398	0.270808059681739	0.313229871051131	0.17541422564858	0.258032293869856	0.385313818476281	0.250543415278188	0.252982612931543	0.248266367616207	0.294635998853168	0.420750804286076	0.255284993448884	0.212398008164463	0.23186886537051	0.223860263877386	0.240411781398048	0.235310518141873	0.254357507626275	0.330982225825019	0.253933924319474	0.288397522069562	0.134695674220879	0.150688059968245	0.144068886400817	0.180986203272143	0.143436312321525	0.172232865154163	0.214611881108823	0.182505641337757	0.242304501912708	0.232557717130826	0.18888347392918	0.229629179363632	0.236820285067903	0.186504303757619	0.214018750173127	0.243346273209068
